Company Names,Cars Names,Engines,CC/Battery Capacity,HorsePower,Total Speed,Performance(0 - 100 )KM/H,Cars Prices,Fuel Types,Seats,Torque,CC_Battery,Torque_Nm,Seats_Clean,Price,Power_Speed_Ratio
Porsche,911 GT3 RS Clubsport,4.0L Naturally Aspirated Flat-6,3996 cc,525.0,296.0,3.2,"$223,800 ",Petrol,2,465 Nm,3996.0,465.0,2.0,223800.0,1.7736486486486487
Porsche,911 Dakar Limited Edition,3.0L Twin-Turbo Flat-6,2981 cc,473.0,240.0,3.4,"$222,000 ",Petrol,4,570 Nm,2981.0,570.0,4.0,222000.0,1.9708333333333334
Porsche,911 Carrera GTS Lightweight,3.0L Twin-Turbo Flat-6,2981 cc,473.0,311.0,3.2,"$145,300 ",Petrol,4,570 Nm,2981.0,570.0,4.0,145300.0,1.5209003215434083
Porsche,911 Targa 4 Lightweight,3.0L Twin-Turbo Flat-6,2981 cc,379.0,289.0,4.3,"$135,500 ",Petrol,4,450 Nm,2981.0,450.0,4.0,135500.0,1.3114186851211074
Porsche,911 Turbo Exclusive Series,3.8L Twin-Turbo Flat-6,3745 cc,607.0,330.0,2.9,"$258,000 ",Petrol,4,750 Nm,3745.0,750.0,4.0,258000.0,1.8393939393939394
Porsche,911 GT2 RS,3.8L Twin-Turbo Flat-6,3745 cc,700.0,340.0,2.8,"$293,200 ",Petrol,2,750 Nm,3745.0,750.0,2.0,293200.0,2.0588235294117645
Porsche,911 GT3 Cup,4.0L Naturally Aspirated Flat-6,3996 cc,510.0,290.0,3.4,"$245,000 ",Petrol,1,470 Nm,3996.0,470.0,1.0,245000.0,1.7586206896551724
Porsche,911 GT4 RS,4.0L Naturally Aspirated Flat-6,3996 cc,500.0,315.0,3.4,"$222,000 ",Petrol,2,450 Nm,3996.0,450.0,2.0,222000.0,1.5873015873015872
Porsche,911 RSR (Motorsport Edition),4.2L Naturally Aspirated Flat-6,4194 cc,515.0,296.0,3.1,"$750,000 ",Petrol,1,480 Nm,4194.0,480.0,1.0,750000.0,1.739864864864865
Porsche,911 Sport Turismo,3.0L Twin-Turbo Flat-6,2981 cc,379.0,293.0,4.4,"$116,000 ",Petrol,4,450 Nm,2981.0,450.0,4.0,116000.0,1.2935153583617747
Porsche,911 Turbo Cabriolet Lightweight,3.8L Twin-Turbo Flat-6,3745 cc,572.0,318.0,3.0,"$191,300 ",Petrol,4,750 Nm,3745.0,750.0,4.0,191300.0,1.79874213836478
Porsche,911 Dakar Sport,3.0L Twin-Turbo Flat-6,2981 cc,473.0,240.0,3.5,"$233,000 ",Petrol,4,570 Nm,2981.0,570.0,4.0,233000.0,1.9708333333333334
Tata Motors,Tiago,1.2L Revotron 3-cylinder Petrol,1199 cc,86.0,170.0,13.0,"$8,200 ",Petrol,5,113 Nm,1199.0,113.0,5.0,8200.0,0.5058823529411764
Tata Motors,Tiago EV,Permanent Magnet Synchronous,24 kWh,74.0,120.0,5.7,"$11,000 ",Electric,5,114 Nm,2500.0,114.0,5.0,11000.0,0.6166666666666667
Tata Motors,Altroz,1.2L Revotron Petrol / 1.5L Diesel,1199 cc / 1497 cc,255.0,170.0,12.0,"$10,400 ",Petrol/Diesel,5,113-200 Nm,2500.0,156.5,5.0,10400.0,1.5
Tata Motors,Altroz DCA,1.2L Revotron 3-cylinder Petrol,1199 cc,86.0,170.0,12.5,"$11,300 ",Petrol,5,113 Nm,1199.0,113.0,5.0,11300.0,0.5058823529411764
Tata Motors,Altroz iTurbo,1.2L Turbocharged Petrol,1199 cc,110.0,180.0,10.0,"$12,000 ",Petrol,5,140 Nm,1199.0,140.0,5.0,12000.0,0.6111111111111112
Tata Motors,Altroz CNG,1.2L Revotron Bi-Fuel,1199 cc,86.0,165.0,12.0,"$11,800 ",Cng/Petrol,5,113 Nm,1199.0,113.0,5.0,11800.0,0.5212121212121212
Tata Motors,Tiago NRG,1.2L Revotron 3-cylinder Petrol,1199 cc,86.0,170.0,13.5,"$9,200 ",Petrol,5,113 Nm,1199.0,113.0,5.0,9200.0,0.5058823529411764
Tata Motors,Nano GenX,624cc MPFI,624 cc,37.0,105.0,29.0,"$4,000 ",Petrol,4,51 Nm,624.0,51.0,4.0,4000.0,0.3523809523809524
Tata Motors,Indica eV2,1.4L CR4 Diesel,1396 cc,70.0,155.0,16.0,"$6,200 ",Diesel,5,140 Nm,1396.0,140.0,5.0,6200.0,0.45161290322580644
Tata Motors,Indica V2 Xeta,1.2L MPFI Petrol,1193 cc,65.0,140.0,16.0,"$5,000 ",Petrol,5,100 Nm,1193.0,100.0,5.0,5000.0,0.4642857142857143
Tata Motors,Tigor,1.2L Revotron 3-cylinder Petrol,1199 cc,86.0,170.0,13.0,"$9,400 ",Petrol,5,113 Nm,1199.0,113.0,5.0,9400.0,0.5058823529411764
Tata Motors,Tigor EV,Permanent Magnet Synchronous,26 kWh,74.0,120.0,5.7,"$14,500 ",Electric,5,114 Nm,2500.0,114.0,5.0,14500.0,0.6166666666666667
Tata Motors,Zest,1.3L Quadrajet Diesel / 1.2L Revotron Petrol,1248 cc / 1199 cc,255.0,165.0,15.0,"$8,700 ",Diesel/Petrol,5,190 Nm / 140 Nm,2500.0,371.5,5.0,8700.0,1.5454545454545454
Tata Motors,Indigo eCS,1.4L CR4 Diesel,1396 cc,70.0,155.0,16.5,"$6,500 ",Diesel,5,140 Nm,1396.0,140.0,5.0,6500.0,0.45161290322580644
Cadillac,Escalade,6.2L V8 Gasoline,6200 cc,420.0,210.0,6.8,"$79,295 ",Petrol,7,624 Nm,6200.0,624.0,7.0,79295.0,2.0
Tata Motors,Indigo Marina,1.4L CR4 Diesel / 1.4L Petrol,1396 cc,255.0,150.0,17.0,"$8,300 ",Diesel/Petrol,5,135 Nm / 115 Nm,1396.0,371.5,5.0,8300.0,1.7
Tata Motors,Manza,1.3L Quadrajet Diesel / 1.4L Petrol,1248 cc / 1368 cc,255.0,160.0,14.0,"$9,000 ",Diesel/Petrol,5,200 Nm / 115 Nm,2500.0,371.5,5.0,9000.0,1.59375
Tata Motors,Indigo LX,1.4L CR4 Diesel,1396 cc,70.0,150.0,17.0,"$7,000 ",Diesel,5,140 Nm,1396.0,140.0,5.0,7000.0,0.4666666666666667
Tata Motors,Indigo GLX,1.4L MPFI Petrol,1396 cc,85.0,160.0,15.0,"$7,200 ",Petrol,5,115 Nm,1396.0,115.0,5.0,7200.0,0.53125
Cadillac,Escalade ESV,6.2L V8 Gasoline,6200 cc,420.0,205.0,6.9,"$82,295 ",Petrol,7,624 Nm,6200.0,624.0,7.0,82295.0,2.048780487804878
Tata Motors,Nexon,1.2L Turbo Petrol / 1.5L Diesel,1199 cc / 1497 cc,255.0,180.0,10.0,"$14,000 ",Petrol/Diesel,5,170-260 Nm,2500.0,215.0,5.0,14000.0,1.4166666666666667
Tata Motors,Nexon EV Max,Permanent Magnet Synchronous,40.5 kWh,143.0,140.0,9.0,"$25,000 ",Electric,5,250 Nm,2500.0,250.0,5.0,25000.0,1.0214285714285714
Tata Motors,Harrier,2.0L Kryotec Turbocharged Diesel,1956 cc,168.0,180.0,11.0,"$23,000 ",Diesel,5,350 Nm,1956.0,350.0,5.0,23000.0,0.9333333333333333
Tata Motors,Safari,2.0L Kryotec Turbocharged Diesel,1956 cc,168.0,180.0,11.0,"$25,500 ",Diesel,7,350 Nm,1956.0,350.0,7.0,25500.0,0.9333333333333333
Tata Motors,Punch,1.2L Revotron Petrol,1199 cc,86.0,160.0,16.0,"$10,500 ",Petrol,5,113 Nm,1199.0,113.0,5.0,10500.0,0.5375
Tata Motors,Hexa,2.2L Varicor Diesel,2179 cc,154.0,180.0,12.0,"$20,000 ",Diesel,7,400 Nm,2179.0,400.0,7.0,20000.0,0.8555555555555555
Tata Motors,Aria,2.2L Dicor Diesel,2179 cc,138.0,162.0,13.0,"$19,000 ",Diesel,7,320 Nm,2179.0,320.0,7.0,19000.0,0.8518518518518519
Tata Motors,Sumo Gold,3.0L CR4 Diesel,2956 cc,85.0,125.0,17.6,"$15,000 ",Diesel,7,250 Nm,2956.0,250.0,7.0,15000.0,0.68
Tata Motors,Sumo Grande,2.2L Dicor Diesel,2179 cc,118.0,140.0,15.0,"$16,500 ",Diesel,7,250 Nm,2179.0,250.0,7.0,16500.0,0.8428571428571429
Tata Motors,Nexon EV Prime,Permanent Magnet Synchronous,30.2 kWh,129.0,120.0,9.4,"$22,000 ",Electric,5,245 Nm,2500.0,245.0,5.0,22000.0,1.075
Tesla,Model S,Dual Electric Motors,100 kWh,670.0,250.0,3.1,"$88,490 ",Electric,5,967 Nm,2500.0,967.0,5.0,88490.0,2.68
Tesla,Model S Plaid,Tri Electric Motors,100 kWh,1020.0,322.0,2.1,"$108,490 ",Electric,5,"1,400 Nm",2500.0,1400.0,5.0,108490.0,3.1677018633540373
Tesla,Model 3,Single Electric Motor (RWD),60 kWh,283.0,225.0,5.8,"$40,240 ",Electric,5,420 Nm,2500.0,420.0,5.0,40240.0,1.2577777777777779
Tesla,Model 3 Performance,Dual Electric Motors (AWD),82 kWh,450.0,261.0,3.1,"$53,240 ",Electric,5,660 Nm,2500.0,660.0,5.0,53240.0,1.7241379310344827
Tesla,Model X,Dual Electric Motors (AWD),100 kWh,670.0,250.0,3.8,"$98,490 ",Electric,7,967 Nm,2500.0,967.0,7.0,98490.0,2.68
Tesla,Model X Plaid,Tri Electric Motors,100 kWh,1020.0,262.0,2.6,"$113,490 ",Electric,6,"1,400 Nm",2500.0,1400.0,6.0,113490.0,3.8931297709923665
Tesla,Model Y,Single Electric Motor (RWD),75 kWh,346.0,217.0,5.0,"$47,490 ",Electric,5,498 Nm,2500.0,498.0,5.0,47490.0,1.5944700460829493
Tesla,Model Y Long Range,Dual Electric Motors (AWD),82 kWh,384.0,217.0,4.8,"$50,490 ",Electric,5,559 Nm,2500.0,559.0,5.0,50490.0,1.7695852534562213
Tesla,Cybertruck,Tri Electric Motors,200 kWh,800.0,209.0,2.9,"$69,900 ",Electric,6,"1,355 Nm",2500.0,1355.0,6.0,69900.0,3.827751196172249
Tesla,Roadster 2,Quad Electric Motors,200 kWh,1288.0,402.0,1.9,"$200,000 ",Electric,4,"10,000 Nm",2500.0,10000.0,4.0,200000.0,3.2039800995024876
Jeep,Wrangler,3.6L V6 Pentastar Gasoline,3600 cc,285.0,180.0,6.8,"$35,195 ",Petrol,4,353 Nm,3600.0,353.0,4.0,35195.0,1.5833333333333333
Jeep,Wrangler Rubicon,2.0L Turbo I4 Gasoline,2000 cc,270.0,180.0,7.1,"$42,100 ",Petrol,4,400 Nm,2000.0,400.0,4.0,42100.0,1.5
Jeep,Grand Cherokee,3.6L V6 Pentastar Gasoline,3600 cc,293.0,209.0,7.0,"$41,530 ",Petrol,5,352 Nm,3600.0,352.0,5.0,41530.0,1.4019138755980862
Jeep,Grand Cherokee L,3.6L V6 Pentastar Gasoline,3600 cc,293.0,209.0,7.2,"$43,530 ",Petrol,7,352 Nm,3600.0,352.0,7.0,43530.0,1.4019138755980862
Jeep,Cherokee,2.4L I4 Tigershark Gasoline,2400 cc,180.0,195.0,8.5,"$37,695 ",Petrol,5,230 Nm,2400.0,230.0,5.0,37695.0,0.9230769230769231
Jeep,Compass,2.0L Turbo Gasoline,2000 cc,200.0,200.0,7.8,"$31,590 ",Petrol,5,320 Nm,2000.0,320.0,5.0,31590.0,1.0
Jeep,Renegade,1.3L Turbo I4 Gasoline,1300 cc,177.0,200.0,8.7,"$28,345 ",Petrol,5,285 Nm,1300.0,285.0,5.0,28345.0,0.885
Jeep,Gladiator,3.6L V6 Pentastar Gasoline,3600 cc,285.0,177.0,8.1,"$38,775 ",Petrol,5,353 Nm,3600.0,353.0,5.0,38775.0,1.6101694915254237
Jeep,Wagoneer,5.7L V8 Gasoline with eTorque,5700 cc,392.0,190.0,7.4,"$63,595 ",Petrol,8,548 Nm,5700.0,548.0,8.0,63595.0,2.0631578947368423
Jeep,Grand Wagoneer,6.4L V8 Gasoline,6400 cc,471.0,190.0,6.0,"$91,495 ",Petrol,8,617 Nm,6400.0,617.0,8.0,91495.0,2.4789473684210526
Jeep,Grand Cherokee 4xe,2.0L Turbo PHEV,17.3 kWh,375.0,210.0,6.0,"$59,865 ",Hybrid,5,637 Nm,2500.0,637.0,5.0,59865.0,1.7857142857142858
Jeep,Wrangler 4xe,2.0L Turbo PHEV,17.3 kWh,375.0,180.0,6.4,"$50,695 ",Hybrid,5,637 Nm,2500.0,637.0,5.0,50695.0,2.0833333333333335
Jeep,Compass 4xe,1.3L Turbo PHEV,11.4 kWh,240.0,200.0,7.3,"$46,500 ",Hybrid,5,270 Nm,2500.0,270.0,5.0,46500.0,1.2
Jeep,Renegade 4xe,1.3L Turbo PHEV,11.4 kWh,240.0,200.0,7.5,"$44,500 ",Hybrid,5,270 Nm,2500.0,270.0,5.0,44500.0,1.2
Mazda,Mazda2,1.5L 4-Cylinder,"1,500 cc",108.0,180.0,10.2,"$17,000-$20,000",Petrol,5,142 Nm,1500.0,142.0,5.0,18500.0,0.6
Jeep,Wagoneer S (Electric),Dual Electric Motors,100 kWh,600.0,177.0,4.5,"$80,000 ",Electric,5,850 Nm,2500.0,850.0,5.0,80000.0,3.389830508474576
Jeep,Gladiator Mojave Edition,3.6L V6 Pentastar Gasoline,3600 cc,285.0,177.0,8.6,"$51,570 ",Petrol,5,353 Nm,3600.0,353.0,5.0,51570.0,1.6101694915254237
Jeep,Grand Cherokee Summit Reserve,5.7L V8 Gasoline,5700 cc,357.0,190.0,7.3,"$66,575 ",Petrol,5,529 Nm,5700.0,529.0,5.0,66575.0,1.8789473684210527
Jeep,Jeep Cherokee X Edition,3.2L V6 Pentastar Gasoline,3200 cc,271.0,195.0,7.6,"$41,295 ",Petrol,5,324 Nm,3200.0,324.0,5.0,41295.0,1.3897435897435897
Jeep,Wrangler 392,6.4L V8 HEMI Gasoline,6400 cc,470.0,160.0,4.5,"$82,495 ",Petrol,4,637 Nm,6400.0,637.0,4.0,82495.0,2.9375
Cadillac,XT4,2.0L Turbo Inline-4 Gasoline,2000 cc,235.0,220.0,7.6,"$37,490 ",Petrol,5,350 Nm,2000.0,350.0,5.0,37490.0,1.0681818181818181
Cadillac,XT5,3.6L V6 Gasoline,3600 cc,310.0,210.0,6.5,"$44,195 ",Petrol,5,366 Nm,3600.0,366.0,5.0,44195.0,1.4761904761904763
Cadillac,XT6,3.6L V6 Gasoline,3600 cc,310.0,210.0,6.9,"$48,595 ",Petrol,7,366 Nm,3600.0,366.0,7.0,48595.0,1.4761904761904763
Cadillac,Lyriq EV,Single Electric Motor,100 kWh,340.0,190.0,5.7,"$58,590 ",Electric,5,440 Nm,2500.0,440.0,5.0,58590.0,1.7894736842105263
Cadillac,Escalade V,6.2L Supercharged V8 Gasoline,6200 cc,682.0,200.0,4.4,"$149,990 ",Petrol,7,885 Nm,6200.0,885.0,7.0,149990.0,3.41
Cadillac,Escalade Platinum,6.2L V8 Gasoline,6200 cc,420.0,210.0,6.8,"$104,595 ",Petrol,7,624 Nm,6200.0,624.0,7.0,104595.0,2.0
Cadillac,CT5-V Blackwing,6.2L Supercharged V8 Gasoline,6200 cc,668.0,320.0,3.4,"$92,000 ",Petrol,5,893 Nm,6200.0,893.0,5.0,92000.0,2.0875
Cadillac,CT4-V Blackwing,3.6L Twin-Turbo V6 Gasoline,3600 cc,472.0,290.0,3.9,"$60,495 ",Petrol,5,603 Nm,3600.0,603.0,5.0,60495.0,1.6275862068965516
Cadillac,XT4 Sport,2.0L Turbo Inline-4 Gasoline,2000 cc,235.0,220.0,7.4,"$41,390 ",Petrol,5,350 Nm,2000.0,350.0,5.0,41390.0,1.0681818181818181
Cadillac,XT5 Sport,3.6L V6 Gasoline,3600 cc,310.0,210.0,6.5,"$51,095 ",Petrol,5,366 Nm,3600.0,366.0,5.0,51095.0,1.4761904761904763
Cadillac,XT6 Sport,3.6L V6 Gasoline,3600 cc,310.0,210.0,6.9,"$57,095 ",Petrol,7,366 Nm,3600.0,366.0,7.0,57095.0,1.4761904761904763
Cadillac,Lyriq Launch Edition,Single Electric Motor,100 kWh,340.0,190.0,5.7,"$59,990 ",Electric,5,440 Nm,2500.0,440.0,5.0,59990.0,1.7894736842105263
Cadillac,Lyriq EV Premium,Dual Electric Motors,100 kWh,500.0,210.0,4.5,"$64,990 ",Electric,5,620 Nm,2500.0,620.0,5.0,64990.0,2.380952380952381
Cadillac,CT5 Premium Luxury,2.0L Turbo Inline-4 Gasoline,2000 cc,237.0,240.0,6.8,"$41,290 ",Petrol,5,350 Nm,2000.0,350.0,5.0,41290.0,0.9875
Chevrolet,Spark,1.4L Inline-4 Gasoline,1400 cc,98.0,180.0,10.7,"$14,595 ",Petrol,5,127 Nm,1400.0,127.0,5.0,14595.0,0.5444444444444444
Chevrolet,Sonic,1.4L Turbo Inline-4 Gasoline,1400 cc,138.0,190.0,8.5,"$16,720 ",Petrol,5,200 Nm,1400.0,200.0,5.0,16720.0,0.7263157894736842
Chevrolet,Malibu,1.5L Turbo Inline-4 Gasoline,1500 cc,160.0,210.0,8.0,"$25,000 ",Petrol,5,250 Nm,1500.0,250.0,5.0,25000.0,0.7619047619047619
Chevrolet,Camaro,2.0L Turbo Inline-4 Gasoline,2000 cc,275.0,240.0,5.4,"$26,400 ",Petrol,4,400 Nm,2000.0,400.0,4.0,26400.0,1.1458333333333333
Chevrolet,Corvette,6.2L V8 Gasoline,6200 cc,495.0,312.0,3.0,"$65,895 ",Petrol,2,637 Nm,6200.0,637.0,2.0,65895.0,1.5865384615384615
Chevrolet,Traverse,3.6L V6 Gasoline,3600 cc,310.0,210.0,7.0,"$35,915 ",Petrol,7,360 Nm,3600.0,360.0,7.0,35915.0,1.4761904761904763
Chevrolet,Equinox,1.5L Turbo Inline-4 Gasoline,1500 cc,170.0,200.0,8.9,"$26,600 ",Petrol,5,275 Nm,1500.0,275.0,5.0,26600.0,0.85
Chevrolet,Blazer,3.6L V6 Gasoline,3600 cc,308.0,220.0,6.6,"$44,000 ",Petrol,5,366 Nm,3600.0,366.0,5.0,44000.0,1.4
Chevrolet,Tahoe,5.3L V8 Gasoline,5300 cc,355.0,200.0,7.5,"$56,995 ",Petrol,7,519 Nm,5300.0,519.0,7.0,56995.0,1.775
Chevrolet,Suburban,5.3L V8 Gasoline,5300 cc,355.0,190.0,7.6,"$59,900 ",Petrol,8,519 Nm,5300.0,519.0,8.0,59900.0,1.868421052631579
Chevrolet,Colorado,2.7L Turbo Inline-4 Gasoline,2700 cc,310.0,190.0,6.8,"$30,695 ",Petrol,5,583 Nm,2700.0,583.0,5.0,30695.0,1.631578947368421
Chevrolet,Silverado 1500,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.0,"$42,795 ",Petrol,6,519 Nm,5300.0,519.0,6.0,42795.0,1.9722222222222223
Chevrolet,Silverado 2500HD,6.6L V8 Gasoline,6600 cc,401.0,170.0,8.0,"$41,500 ",Petrol,6,629 Nm,6600.0,629.0,6.0,41500.0,2.3588235294117648
Chevrolet,Silverado 3500HD,6.6L V8 Diesel,6600 cc,445.0,160.0,8.5,"$45,500 ",Diesel,6,1234 Nm,6600.0,1234.0,6.0,45500.0,2.78125
Chevrolet,Bolt EV,Single Electric Motor,66 kWh,200.0,150.0,6.5,"$27,495 ",Electric,5,360 Nm,2500.0,360.0,5.0,27495.0,1.3333333333333333
Chevrolet,Bolt EUV,Single Electric Motor,66 kWh,200.0,150.0,7.0,"$28,795 ",Electric,5,360 Nm,2500.0,360.0,5.0,28795.0,1.3333333333333333
Chevrolet,Trailblazer,1.3L Turbo Inline-3 Gasoline,1300 cc,155.0,200.0,9.4,"$23,100 ",Petrol,5,236 Nm,1300.0,236.0,5.0,23100.0,0.775
Chevrolet,Malibu Premier,2.0L Turbo Inline-4 Gasoline,2000 cc,250.0,240.0,5.8,"$33,500 ",Petrol,5,353 Nm,2000.0,353.0,5.0,33500.0,1.0416666666666667
Chevrolet,Camaro ZL1,6.2L Supercharged V8 Gasoline,6200 cc,650.0,318.0,3.5,"$67,300 ",Petrol,4,881 Nm,6200.0,881.0,4.0,67300.0,2.0440251572327046
Chevrolet,Corvette Stingray,6.2L V8 Gasoline,6200 cc,495.0,312.0,3.0,"$65,895 ",Petrol,2,637 Nm,6200.0,637.0,2.0,65895.0,1.5865384615384615
Chevrolet,Silverado 1500 High Country,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.0,"$61,595 ",Petrol,6,519 Nm,5300.0,519.0,6.0,61595.0,1.9722222222222223
Chevrolet,Silverado 1500 Trail Boss,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.0,"$55,895 ",Petrol,6,519 Nm,5300.0,519.0,6.0,55895.0,1.9722222222222223
Chevrolet,Silverado 1500 RST,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.1,"$50,895 ",Petrol,6,519 Nm,5300.0,519.0,6.0,50895.0,1.9722222222222223
Chevrolet,Colorado ZR2,2.8L Turbo Diesel I4,2800 cc,181.0,160.0,9.1,"$48,295 ",Diesel,5,500 Nm,2800.0,500.0,5.0,48295.0,1.13125
Chevrolet,Traverse Premier,3.6L V6 Gasoline,3600 cc,310.0,210.0,7.0,"$46,600 ",Petrol,7,360 Nm,3600.0,360.0,7.0,46600.0,1.4761904761904763
Chevrolet,Equinox Premier,1.5L Turbo Inline-4 Gasoline,1500 cc,170.0,200.0,8.8,"$33,400 ",Petrol,5,275 Nm,1500.0,275.0,5.0,33400.0,0.85
Chevrolet,Blazer RS,3.6L V6 Gasoline,3600 cc,308.0,220.0,6.6,"$48,900 ",Petrol,5,366 Nm,3600.0,366.0,5.0,48900.0,1.4
Chevrolet,Bolt EV 2LT,Single Electric Motor,66 kWh,200.0,150.0,6.7,"$28,795 ",Electric,5,360 Nm,2500.0,360.0,5.0,28795.0,1.3333333333333333
Chevrolet,Camaro SS,6.2L V8 Gasoline,6200 cc,455.0,290.0,4.3,"$43,500 ",Petrol,4,617 Nm,6200.0,617.0,4.0,43500.0,1.5689655172413792
Chevrolet,Corvette Grand Sport,6.2L V8 Gasoline,6200 cc,460.0,290.0,3.9,"$65,900 ",Petrol,2,630 Nm,6200.0,630.0,2.0,65900.0,1.5862068965517242
Chevrolet,Traverse RS,3.6L V6 Gasoline,3600 cc,310.0,210.0,7.0,"$43,700 ",Petrol,7,360 Nm,3600.0,360.0,7.0,43700.0,1.4761904761904763
Chevrolet,Blazer Premier,3.6L V6 Gasoline,3600 cc,308.0,220.0,6.6,"$45,000 ",Petrol,5,366 Nm,3600.0,366.0,5.0,45000.0,1.4
Chevrolet,Malibu LT,1.5L Turbo Inline-4 Gasoline,1500 cc,160.0,210.0,8.5,"$25,800 ",Petrol,5,250 Nm,1500.0,250.0,5.0,25800.0,0.7619047619047619
Chevrolet,Spark Activ,1.4L Inline-4 Gasoline,1400 cc,98.0,180.0,11.0,"$17,595 ",Petrol,5,127 Nm,1400.0,127.0,5.0,17595.0,0.5444444444444444
Chevrolet,Trax LT,1.2L Turbo Inline-3 Gasoline,1200 cc,137.0,200.0,9.2,"$24,100 ",Petrol,5,220 Nm,1200.0,220.0,5.0,24100.0,0.685
Chevrolet,Equinox LT,1.5L Turbo Inline-4 Gasoline,1500 cc,170.0,200.0,8.9,"$28,400 ",Petrol,5,275 Nm,1500.0,275.0,5.0,28400.0,0.85
Chevrolet,Silverado 3500HD High Country,6.6L V8 Diesel,6600 cc,445.0,160.0,8.5,"$75,700 ",Diesel,6,1234 Nm,6600.0,1234.0,6.0,75700.0,2.78125
Chevrolet,Colorado WT,2.7L Turbo Inline-4 Gasoline,2700 cc,310.0,190.0,6.9,"$29,200 ",Petrol,5,583 Nm,2700.0,583.0,5.0,29200.0,1.631578947368421
Chevrolet,Suburban High Country,6.2L V8 Gasoline,6200 cc,420.0,200.0,7.0,"$82,400 ",Petrol,8,624 Nm,6200.0,624.0,8.0,82400.0,2.1
Chevrolet,Silverado Custom,4.3L V6 Gasoline,4300 cc,285.0,180.0,8.5,"$33,900 ",Petrol,6,413 Nm,4300.0,413.0,6.0,33900.0,1.5833333333333333
Chevrolet,Spark LS,1.4L Inline-4 Gasoline,1400 cc,98.0,180.0,10.9,"$14,395 ",Petrol,5,127 Nm,1400.0,127.0,5.0,14395.0,0.5444444444444444
Chevrolet,Traverse LT,3.6L V6 Gasoline,3600 cc,310.0,210.0,7.1,"$37,200 ",Petrol,7,360 Nm,3600.0,360.0,7.0,37200.0,1.4761904761904763
Chevrolet,Blazer LT,2.5L Inline-4 Gasoline,2500 cc,193.0,200.0,9.0,"$36,100 ",Petrol,5,255 Nm,2500.0,255.0,5.0,36100.0,0.965
Chevrolet,Malibu Premier,2.0L Turbo Inline-4 Gasoline,2000 cc,250.0,240.0,5.8,"$34,500 ",Petrol,5,353 Nm,2000.0,353.0,5.0,34500.0,1.0416666666666667
Chevrolet,Equinox RS,1.5L Turbo Inline-4 Gasoline,1500 cc,170.0,200.0,8.8,"$31,900 ",Petrol,5,275 Nm,1500.0,275.0,5.0,31900.0,0.85
Chevrolet,Silverado 1500 Custom,4.3L V6 Gasoline,4300 cc,285.0,180.0,8.6,"$34,900 ",Petrol,6,413 Nm,4300.0,413.0,6.0,34900.0,1.5833333333333333
Chevrolet,Silverado 2500HD LTZ,6.6L V8 Diesel,6600 cc,445.0,160.0,8.4,"$56,400 ",Diesel,6,1234 Nm,6600.0,1234.0,6.0,56400.0,2.78125
Chevrolet,Tahoe RST,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.4,"$64,100 ",Petrol,7,519 Nm,5300.0,519.0,7.0,64100.0,1.9722222222222223
Chevrolet,Suburban LT,5.3L V8 Gasoline,5300 cc,355.0,180.0,5.1,"$64,400 ",Petrol,8,519 Nm,5300.0,519.0,8.0,64400.0,1.9722222222222223
Chevrolet,Bolt EV Premier,Single Electric Motor,66 kWh,200.0,150.0,6.5,"$31,700 ",Electric,5,360 Nm,2500.0,360.0,5.0,31700.0,1.3333333333333333
Chevrolet,Tahoe LS,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.5,"$56,995 ",Petrol,8,519 Nm,5300.0,519.0,8.0,56995.0,1.9722222222222223
Chevrolet,Tahoe LT,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.4,"$62,495 ",Petrol,8,519 Nm,5300.0,519.0,8.0,62495.0,1.9722222222222223
Chevrolet,Tahoe Z71,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.6,"$66,700 ",Petrol,7,519 Nm,5300.0,519.0,7.0,66700.0,1.9722222222222223
Chevrolet,Tahoe Premier,6.2L V8 Gasoline,6200 cc,420.0,200.0,6.8,"$71,600 ",Petrol,7,624 Nm,6200.0,624.0,7.0,71600.0,2.1
Chevrolet,Tahoe High Country,6.2L V8 Gasoline,6200 cc,420.0,200.0,6.7,"$76,700 ",Petrol,7,624 Nm,6200.0,624.0,7.0,76700.0,2.1
Chevrolet,Tahoe Midnight Edition,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.5,"$65,500 ",Petrol,8,519 Nm,5300.0,519.0,8.0,65500.0,1.9722222222222223
Chevrolet,Tahoe Sport Edition,6.2L V8 Gasoline,6200 cc,420.0,200.0,6.8,"$70,000 ",Petrol,7,624 Nm,6200.0,624.0,7.0,70000.0,2.1
Gmc,Terrain,1.5L Turbo 4-cylinder,1500 cc,175.0,190.0,9.5,"$29,900 ",Petrol,5,275 Nm,1500.0,275.0,5.0,29900.0,0.9210526315789473
Gmc,Acadia,2.0L Turbo 4-cylinder,2000 cc,228.0,200.0,7.8,"$36,800 ",Petrol,7,350 Nm,2000.0,350.0,7.0,36800.0,1.14
Gmc,Yukon,5.3L V8 Gasoline,5300 cc,355.0,180.0,7.4,"$57,400 ",Petrol,8,519 Nm,5300.0,519.0,8.0,57400.0,1.9722222222222223
